+----------+---------------+---------------+
|session_id|min_final_price|max_final_price|
|2521      |19.1           |59.1           |
|3470      |34.64          |54.64          |
|6056      |30.58          |50.58          |
|6935      |33.47          |53.47          |
|4707      |15.74          |35.74          |
|4203      |16.84          |56.84          |
|5091      |32.89          |32.89          |
|3156      |16.45          |56.45          |
|7164      |28.42          |48.42          |
|3704      |33.45          |73.45          |
|5643      |41.94          |41.94          |
|8101      |17.63          |37.63          |
|4092      |35.84          |35.84          |
|2732      |34.27          |64.27          |
|7071      |44.83          |74.83          |
|986       |31.29          |31.29          |
|857       |31.1           |71.1           |
|4956      |73.02          |73.02          |
|4489      |30.74          |60.74          |
|7881      |24.58          |44.58          |
|2840      |17.92          |57.92          |
|6221      |16.54          |56.54          |
|1111      |17.85          |57.85          |
|1082      |21.66          |61.66          |
|9790      |21.01          |61.01          |
|4831      |29.51          |49.51          |
|203       |20             |60             |
|9144      |30.22          |70.22          |
|6007      |34.39          |54.39          |
|8296      |24.56          |64.56          |
|789       |25.26          |35.26          |
|5996      |43.99          |53.99          |
|3650      |27.27          |47.27          |
|7779      |27.02          |67.02          |
|4462      |30.39          |60.39          |
|2277      |27.29          |27.29          |
|4528      |31.65          |51.65          |
|2720      |31.05          |51.05          |
|8790      |36.53          |66.53          |
|3330      |20.74          |30.74          |
|1351      |37.84          |67.84          |
|1660      |17.73          |57.73          |
|1183      |17.64          |57.64          |
|4165      |22.11          |42.11          |
|2914      |18.48          |58.48          |
|1333      |27.01          |47.01          |
|1610      |19.72          |59.72          |
|2929      |25.05          |65.05          |
|323       |35.33          |65.33          |
|6298      |15.38          |55.38          |
|3273      |15.59          |55.59          |
|8757      |28.65          |28.65          |
|560       |43.93          |73.93          |
|6261      |28.69          |68.69          |
|2113      |25.89          |65.89          |
|7706      |25.71          |65.71          |
|2944      |39.13          |59.13          |
|268       |41.71          |71.71          |
|6694      |19.61          |39.61          |
|3683      |34.24          |54.24          |
|2492      |42.6           |72.6           |
|7135      |34.58          |64.58          |
|9320      |31.59          |71.59          |
|7853      |33.03          |53.03          |
|5406      |27.72          |67.72          |
|1657      |34.95          |74.95          |
|4715      |51.78          |51.78          |
|7093      |31.22          |71.22          |
|590       |36.83          |66.83          |
|82        |15.3           |35.3           |
|7797      |41.99          |51.99          |
|7118      |27.01          |67.01          |
|2000      |30.45          |30.45          |
|1396      |19.91          |59.91          |
|202       |40.09          |70.09          |
|8478      |30.65          |50.65          |
|7111      |20.88          |60.88          |
|9004      |30.62          |70.62          |
|8573      |35.75          |35.75          |
|3252      |41.16          |71.16          |
|1906      |21.87          |61.87          |
|6213      |25.64          |45.64          |
|8977      |28.21          |68.21          |
|1981      |21.68          |61.68          |
|9279      |27.01          |67.01          |
|6765      |26.82          |66.82          |
|6481      |29.69          |39.69          |
|4565      |22.74          |62.74          |
|5720      |52.13          |52.13          |
|8055      |32.09          |72.09          |
|2316      |26.95          |66.95          |
|7223      |43.67          |73.67          |
|1147      |18.63          |58.63          |
|7646      |36.62          |66.62          |
|9840      |23.41          |63.41          |
|6744      |33.69          |63.69          |
|9336      |25.76          |55.76          |
|6140      |41.35          |71.35          |
|2588      |32.94          |72.94          |
|489       |42.33          |62.33          |
|3471      |25.52          |65.52          |
|1555      |38.57          |38.57          |
|8258      |37.56          |37.56          |
|4063      |33.83          |63.83          |
|6254      |32.9           |72.9           |
|2142      |25.82          |65.82          |
|9510      |19.35          |39.35          |
|8986      |42.69          |72.69          |
|5166      |28.97          |68.97          |
|9412      |49.06          |69.06          |
|2927      |24.27          |44.27          |
|3972      |24.84          |64.84          |
|1230      |45.33          |65.33          |
|6866      |22.45          |42.45          |
|8799      |36.09          |66.09          |
|5490      |21.24          |61.24          |
|216       |30.18          |70.18          |
|958       |47.76          |47.76          |
|5328      |20.4           |60.4           |
